1784415770.6793 -0.00103 -0.00153 -1.77327 -0.13182
1784415770.6897 -0.00103 -0.00153 -1.77327 -0.13182
1784415770.6992 -0.00102 -0.00152 -1.77328 -0.13182
1784415770.7095 -0.00101 -0.00152 -1.77328 -0.13182
1784415770.7193 -0.00100 -0.00151 -1.77328 -0.13182
1784415770.7295 -0.00099 -0.00150 -1.77328 -0.13182
1784415770.7396 -0.00099 -0.00150 -1.77328 -0.13182
1784415770.7499 -0.00098 -0.00149 -1.77328 -0.13182
1784415770.7601 -0.00097 -0.00149 -1.77328 -0.13182
1784415770.7698 -0.00097 -0.00148 -1.77328 -0.13182
1784415770.7797 -0.00096 -0.00147 -1.77328 -0.13182
1784415770.7898 -0.00096 -0.00147 -1.77328 -0.13182
1784415770.7997 -0.00095 -0.00146 -1.77329 -0.13182
1784415770.8100 -0.00094 -0.00145 -1.77329 -0.13182
1784415770.8198 -0.00094 -0.00144 -1.77329 -0.13182
1784415770.8300 -0.00093 -0.00144 -1.77329 -0.13182
1784415770.8399 -0.00093 -0.00143 -1.77329 -0.13182
1784415770.8499 -0.00092 -0.00142 -1.77329 -0.13182
1784415770.8601 -0.00092 -0.00141 -1.77329 -0.13182
1784415770.8699 -0.00091 -0.00140 -1.77329 -0.13182
1784415770.8799 -0.00091 -0.00140 -1.77329 -0.13182
1784415770.8900 -0.00090 -0.00139 -1.77329 -0.13182
1784415770.9001 -0.00090 -0.00138 -1.77330 -0.13182
1784415770.9101 -0.00090 -0.00137 -1.77330 -0.13182
1784415770.9199 -0.00089 -0.00136 -1.77330 -0.13182
1784415770.9298 -0.00089 -0.00135 -1.77330 -0.13182
1784415770.9398 -0.00088 -0.00134 -1.77330 -0.13182
1784415770.9499 -0.00088 -0.00133 -1.77330 -0.13182
1784415770.9599 -0.00087 -0.00133 -1.77330 -0.13182
1784415770.9700 -0.00087 -0.00132 -1.77330 -0.13182
1784415770.9796 -0.00087 -0.00131 -1.77330 -0.13182
1784415770.9900 -0.00086 -0.00130 -1.77330 -0.13182
1784415770.9998 -0.00086 -0.00129 -1.77330 -0.13182
1784415771.0097 -0.00085 -0.00128 -1.77331 -0.13182
1784415771.0198 -0.00085 -0.00127 -1.77331 -0.13182
1784415771.0298 -0.00085 -0.00126 -1.77331 -0.13182
1784415771.0401 -0.00084 -0.00125 -1.77331 -0.13182
1784415771.0499 -0.00084 -0.00124 -1.77331 -0.13182
1784415771.0599 -0.00084 -0.00123 -1.77331 -0.13182
1784415771.0697 -0.00083 -0.00122 -1.77331 -0.13182
1784415771.0796 -0.00083 -0.00121 -1.77331 -0.13182
1784415771.0897 -0.00083 -0.00120 -1.77331 -0.13182
1784415771.0996 -0.00082 -0.00119 -1.77331 -0.13182
1784415771.1098 -0.00082 -0.00118 -1.77331 -0.13182
1784415771.1196 -0.00081 -0.00117 -1.77331 -0.13182
1784415771.1299 -0.00081 -0.00117 -1.77332 -0.13182
1784415771.1397 -0.00081 -0.00116 -1.77332 -0.13182
1784415771.1498 -0.00081 -0.00115 -1.77332 -0.13182
1784415771.1600 -0.00080 -0.00114 -1.77332 -0.13182
1784415771.1700 -0.00080 -0.00113 -1.77332 -0.13182
1784415771.1799 -0.00079 -0.00112 -1.77332 -0.13182
1784415771.1899 -0.00079 -0.00111 -1.77332 -0.13182
1784415771.2000 -0.00079 -0.00110 -1.77332 -0.13182
1784415771.2098 -0.00078 -0.00109 -1.77332 -0.13182
1784415771.2198 -0.00078 -0.00108 -1.77332 -0.13182
1784415771.2300 -0.00078 -0.00107 -1.77332 -0.13182
1784415771.2399 -0.00077 -0.00106 -1.77332 -0.13182
1784415771.2504 -0.00077 -0.00105 -1.77332 -0.13182
1784415771.2602 -0.00077 -0.00105 -1.77332 -0.13182
1784415771.2701 -0.00076 -0.00104 -1.77333 -0.13182
1784415771.2799 -0.00076 -0.00103 -1.77333 -0.13182
1784415771.2900 -0.00076 -0.00102 -1.77333 -0.13182
1784415771.2999 -0.00075 -0.00101 -1.77333 -0.13182
1784415771.3103 -0.00075 -0.00100 -1.77333 -0.13182
1784415771.3207 -0.00074 -0.00099 -1.77333 -0.13182
1784415771.3304 -0.00074 -0.00098 -1.77333 -0.13182
1784415771.3405 -0.00074 -0.00097 -1.77333 -0.13182
1784415771.3505 -0.00073 -0.00097 -1.77333 -0.13182
1784415771.3608 -0.00073 -0.00096 -1.77333 -0.13182
1784415771.3707 -0.00073 -0.00095 -1.77333 -0.13182
1784415771.3807 -0.00797 0.00678 -1.77333 -0.13182
1784415771.3908 0.00685 -0.00198 -1.77333 -0.13182
1784415771.4005 -0.00209 -0.00003 -1.77332 -0.13183
1784415771.4105 -0.00130 0.00050 -1.77331 -0.13183
1784415771.4208 -0.00205 -0.00043 -1.77331 -0.13183
1784415771.4306 -0.00182 -0.00031 -1.77331 -0.13183
1784415771.4406 -0.00218 -0.00078 -1.77330 -0.13183
1784415771.4508 -0.00180 -0.00050 -1.77330 -0.13182
1784415771.4613 -0.00133 -0.00012 -1.77329 -0.13182
1784415771.4708 -0.00109 0.00003 -1.77329 -0.13182
